time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1771683800642877200,79.46187719726562,1.4402329921722412,0.1414213627576828,5.974606990814209,3.802999973297119,6.03000020980835,324,282.6000061035156,76.7084082,30.7158906
1771683801642727700,80.46172778320313,1.8712650537490845,0.12727922201156616,5.984605312347412,3.805000066757202,4.599999904632568,323,282.6000061035156,76.7083773,30.7159272
1771683802642203400,81.46120336914062,2.8694419860839844,0.12041594833135605,5.994600296020508,3.803999900817871,2.9700000286102295,323,282.6000061035156,76.7083556,30.7159528
1771683803642369300,82.46136938476562,4.638110160827637,0.12727922201156616,6.004601955413818,3.805000066757202,1.850000023841858,323,282.6000061035156,76.708342,30.7159682
1771683804642405600,83.46140551757813,4.170675754547119,0.06403124332427979,6.014602184295654,3.802999973297119,1.3899999856948853,323,282.6000061035156,76.7083331,30.7159784
1771683805642458600,84.46145874023438,6.83505916595459,0.12041594833135605,6.024602890014648,3.802999973297119,1.25,324,282.6000061035156,76.7083249,30.7159884
1771683806642552800,85.461552734375,7.664355278015137,0.12727922201156616,2.324251890182495,3.802999973297119,1.1200000047683716,326,280.6000061035156,76.7083179,30.7159971
1771683807642141200,86.46114111328124,7.290926456451416,0.09899494796991348,2.3342478275299072,3.802000045776367,0.9599999785423279,326,280.6000061035156,76.7083122,30.7160041
1771683808642870300,87.46187036132812,6.450629711151123,0.12041594833135605,2.344255208969116,3.8010001182556152,1.350000023841858,324,280.6000061035156,76.7083046,30.7160136
1771683809642249000,88.4612490234375,3.7095086574554443,0.09899494796991348,2.3542490005493164,3.799999952316284,1.909999966621399,326,280.6000061035156,76.7082957,30.7160252
1771683810642703600,89.46170361328124,4.116217613220215,0.12727922201156616,2.364253520965576,3.802000045776367,2.0799999237060547,325,280.6000061035156,76.7082832,30.7160408
1771683811641412900,90.46041284179688,5.047121524810791,0.12727922201156616,2.3742406368255615,3.802999973297119,1.7100000381469727,325,280.6000061035156,76.7082721,30.7160549
1771683812641701000,91.460701171875,5.1022491455078125,0.09899494796991348,2.3842434883117676,3.8010001182556152,1.3600000143051147,324,280.6000061035156,76.7082634,30.7160649
1771683813641454000,92.4604541015625,3.6187422275543213,0.12727922201156616,2.3942410945892334,3.802999973297119,0.5799999833106995,324,280.6000061035156,76.7082577,30.7160716
1771683814641795300,93.46079541015625,0,0.12727922201156616,2.4042444229125977,3.802999973297119,0,0,280.6000061035156,76.7082566,30.716073
1771683815641075000,94.46007495117188,0,0.10816653817892075,2.4142372608184814,3.802999973297119,0,0,280.6000061035156,76.7082568,30.7160728
1771683816641057000,95.46005712890624,0,0.1720465123653412,2.424237012863159,3.803999900817871,0,0,280.6000061035156,76.7082568,30.7160728
1771683817641311200,96.46031127929687,0,0.1720465123653412,2.434239625930786,3.805999994277954,0,0,280.6000061035156,76.7082568,30.7160728
1771683818641362200,97.46036206054687,0,0.1720465123653412,2.444240093231201,3.808000087738037,0,0,280.6000061035156,76.7082568,30.7160728
1771683819641520600,98.46052075195313,0,0.1720465123653412,2.4542417526245117,3.809999942779541,0,0,280.6000061035156,76.7082568,30.7160728
1771683820641541000,99.460541015625,0,0.13601469993591309,8.320412635803223,3.812000036239624,0,0,280.6000061035156,76.7082568,30.7160728
1771683821641275600,100.46027563476562,3.6187422275543213,0.1720465123653412,8.33041000366211,3.812000036239624,0.30000001192092896,324,280.6000061035156,76.7082558,30.716075
1771683822641577200,101.4605771484375,8.369200706481934,0.09899494796991348,8.340412139892578,3.809000015258789,0.8799999952316284,326,280.6000061035156,76.7082516,30.71608
1771683823641349400,102.46034936523438,5.711962699890137,0.1345362365245819,8.350410461425781,3.808000087738037,1.5199999809265137,325,280.6000061035156,76.7082442,30.7160895
1771683824641218000,103.46021801757813,4.17423152923584,0.12041594833135605,8.360408782958984,3.806999921798706,2.0399999618530273,324,280.6000061035156,76.7082326,30.7161038
1771683825641051400,104.46005151367187,3.6890087127685547,0.09899494796991348,8.370407104492188,3.803999900817871,1.909999966621399,325,280.6000061035156,76.708222,30.716117
1771683826641239600,105.46023950195313,4.142910480499268,0.12727922201156616,8.380409240722656,3.803999900817871,2.0799999237060547,325,280.6000061035156,76.7082091,30.7161329
1771683827641491500,106.46049145507813,3.596069097518921,0.1345362365245819,8.390411376953125,3.802999973297119,2.430000066757202,325,280.6000061035156,76.708195,30.7161501
1771683828641772800,107.46077270507813,4.497384071350098,0.09899494796991348,8.40041446685791,3.802999973297119,1.6200000047683716,322,280.6000061035156,76.7081839,30.716163
1771683829641640400,108.46064038085937,8.563959121704102,0.12041594833135605,8.410412788391113,3.802999973297119,0.9900000095367432,324,280.6000061035156,76.7081757,30.7161724
1771683830641006000,109.46000610351562,7.1224045753479,0.12041594833135605,8.42040729522705,3.802999973297119,1.2000000476837158,322,280.6000061035156,76.7081686,30.7161804
1771683831641294300,110.46029443359375,3.7017054557800293,0.09899494796991348,8.43040943145752,3.802000045776367,1.909999966621399,323,280.6000061035156,76.7081585,30.716192
1771683832641377800,111.46037768554687,3.3719606399536133,0.1345362365245819,8.440410614013672,3.802999973297119,2.569999933242798,322,280.6000061035156,76.7081427,30.71621
1771683833641616600,112.46061669921875,2.5323493480682373,0.12727922201156616,8.45041275024414,3.802999973297119,3.380000114440918,322,280.6000061035156,76.708123,30.7162331
1771683834641881300,113.46088134765625,2.258861780166626,0.12727922201156616,8.460415840148926,3.803999900817871,3.799999952316284,321,280.6000061035156,76.7080989,30.716259
1771683835641866500,114.46086645507812,2.152698040008545,0.1345362365245819,8.470415115356445,3.803999900817871,4.079999923706055,323,280.6000061035156,76.7080736,30.7162885
1771683836641035000,115.46003491210938,1.7696505784988403,0.09899494796991348,8.480406761169434,3.802999973297119,4.090000152587891,328,280.6000061035156,76.7080512,30.7163174
1771683837641552000,116.4605517578125,2.3556106090545654,0.14866068959236145,3.1413750648498535,3.805000066757202,3.9000000953674316,333,280.4000244140625,76.7080303,30.7163505
1771683838641843700,117.46084375,2.4918015003204346,0.14866068959236145,3.1513779163360596,3.805000066757202,3.6600000858306885,339,280.4000244140625,76.7080153,30.7163818
1771683839641120800,118.46012084960938,1.9236149787902832,0.13601469993591309,3.1613707542419434,3.805000066757202,4.039999961853027,347,280.4000244140625,76.7080049,30.7164133
1771683840641389600,119.4603896484375,2.313706636428833,0.1345362365245819,3.1713736057281494,3.805000066757202,4.829999923706055,351,280.4000244140625,76.7080014,30.7164567
1771683841641627100,120.46062719726562,1.9459089040756226,0.11313708126544952,3.1813759803771973,3.805000066757202,4.739999771118164,8,280.4000244140625,76.7080078,30.7164953
1771683842641455000,121.460455078125,2.24342679977417,0.1414213627576828,3.1913740634918213,3.805000066757202,4.739999771118164,19,280.4000244140625,76.7080259,30.7165382
1771683843641861000,122.46086108398437,2.185431718826294,0.1414213627576828,3.201378107070923,3.803999900817871,4.650000095367432,30,280.4000244140625,76.7080495,30.7165741
1771683844641710600,123.46071069335937,1.859124779701233,0.09899494796991348,3.211376667022705,3.803999900817871,4.409999847412109,41,280.4000244140625,76.708079,30.7166015
1771683845641868000,124.46086791992188,2.1008365154266357,0.1345362365245819,3.2213783264160156,3.803999900817871,4.739999771118164,48,280.4000244140625,76.7081172,30.7166304
1771683846641155000,125.46015502929687,1.9088431596755981,0.14866068959236145,3.2313711643218994,3.803999900817871,5.019999980926514,51,280.4000244140625,76.7081576,30.7166573
1771683847641451000,126.46045092773437,1.0963666439056396,0.0707106813788414,3.2413740158081055,3.802999973297119,6.130000114440918,54,280.4000244140625,76.708204,30.7166868
