route,latitude,longitude,speed,event_type,severity,confidence,gyro_peak,z_kurtosis,dip_magnitude,bump_magnitude,accel_x_peak,total_z_dev,cluster
Route_2,30.63805243263107,76.73324312598167,14.75652665465339,Speed Bump,4.9674997,0.55,0.3306237169361119,0.559797449499805,4.8993297195434575,3.379836502075195,1.7755534648895264,4.8993297195434575,44
Route_2,30.637755631000083,76.73299233034359,2.729609327657264,Pothole,5.0760813,0.8140532,0.6514542106446846,0.7849714850563063,3.6161785697937017,3.614333572387695,1.9197998046875,3.6161785697937017,78
Route_2,30.637760338394795,76.73305473247939,3.06060020371347,Pothole,4.9240103,0.8062764,0.6269316958365345,0.5330504725663086,3.563536701202393,4.509847106933593,3.270111560821533,4.509847106933593,78
Route_2,30.637799858774294,76.73311514836847,3.6118877805430283,Speed Bump,8.170891,0.55,0.3651213888743394,-0.012390561049385518,6.982281742095948,6.635869445800781,2.12598180770874,6.982281742095948,44
Route_2,30.637849346673868,76.73319376877569,4.806496607161516,Speed Bump,7.1196046,0.55,0.3521683413558962,-0.2595062283634859,5.61298900604248,6.2530187988281245,4.218269348144531,6.2530187988281245,44
Route_2,30.637899063569815,76.73327463672497,4.272590620571816,Speed Bump,7.8535433,0.65,0.24383177898202577,0.2843999369789807,5.627346096038819,5.59200138092041,1.4960012435913086,5.627346096038819,44
Route_2,30.637933203922813,76.73333101694004,3.278833344559703,Speed Bump,8.18812,0.55,0.38932910563929735,-0.13166784037078294,7.044495162963868,6.602370681762695,3.136652946472168,7.044495162963868,44
Route_2,30.637971377329233,76.73339684880598,3.939261759279313,Speed Bump,9.871829,0.55,0.40005757692219185,0.0985176254049418,7.719869432449341,8.733178558349609,3.6892457008361816,8.733178558349609,44
Route_2,30.63802439842662,76.73348375820015,5.2069448108089205,Pothole,9.50516,0.969433,0.954219766062024,-0.4003907465894647,7.676798639297486,9.226699295043945,4.128423690795898,9.226699295043945,100
Route_2,30.638082522405526,76.7335806645872,5.597909315214265,Pothole,10.0,0.96554387,0.590883156930284,0.33751292565032776,9.11787605047226,14.407758178710937,5.93932056427002,14.407758178710937,100
Route_2,30.63814139836039,76.73368230044068,5.943507898150731,Pothole,10.0,0.97325784,0.5049150256528304,0.05645768300445386,9.898534437119961,7.9860205078124995,3.9236204624176025,9.898534437119961,100
Route_2,30.63820192040473,76.73379100524839,6.147186079378718,Speed Bump,10.0,0.55,0.4477756917241072,0.16796364428837585,9.821964113451541,8.393397750854488,4.547757148742676,9.821964113451541,43
Route_2,30.638264224519506,76.7339016396014,6.326319726104764,Speed Bump,6.4825754,0.65,0.28932357795752917,-0.6120348566921963,4.918472347259521,4.342349472045898,3.4443342685699463,4.918472347259521,43
Route_2,30.638329417114836,76.73401024829408,6.389671520088335,Pothole,10.0,1.0,2.669777094169284,16.437873328770994,10.669621524810792,28.346547546386716,5.946624279022217,28.346547546386716,99
Route_2,30.63839192578794,76.73412090725687,6.297878021384732,Pothole,10.0,1.0,3.8877593033046267,28.928128708986016,17.028547821044924,45.311662139892576,7.25783634185791,45.311662139892576,99
Route_2,30.638456975616286,76.73423160296792,6.393324373749437,Speed Bump,9.480962,0.55,0.4649741770376014,-0.1719354969406961,8.126649317741395,7.674952926635742,3.3124449253082275,8.126649317741395,45
Route_2,30.638681786921083,76.73461184370137,4.925574736663116,Speed Bump,7.1422167,0.55,0.4322527188167659,0.24745151518907438,6.397834835052491,5.505859794616699,3.056604146957397,6.397834835052491,46
Route_2,30.638742380852058,76.7347130530716,5.999646635826487,Pothole,10.0,0.9584605,0.5336187273338929,1.7802657453381272,8.687167940139771,8.560895385742187,7.393181800842285,8.687167940139771,101
Route_2,30.638805864766294,76.73481652126662,6.06874380519275,Speed Bump,6.2201424,0.55,0.33017548627016685,-0.48520920289122893,5.248681602478028,5.1182226562499995,3.285492181777954,5.248681602478028,41
Route_2,30.638860117196586,76.73491041740273,5.091628130739313,Speed Bump,6.2746987,0.55,0.3633744972363801,0.10669849474577564,6.335621414184571,4.122209968566896,2.810608386993408,6.335621414184571,41
Route_2,30.638898975460698,76.73498214881215,3.7816303235731645,Speed Bump,8.403473,0.55,0.339740254730933,0.39077158588987704,8.184076962471009,5.821711959838867,3.2062435150146484,8.184076962471009,41
Route_2,30.638938965049583,76.73505177723206,4.069841787161215,Speed Bump,8.802955,0.55,0.39535155672309474,0.22859859361615698,7.24070673942566,7.430884780883789,3.598968982696533,7.430884780883789,41
Route_2,30.638993539157696,76.73512972259417,5.090229366756787,Pothole,8.14794,0.88878864,0.5107154115958555,-0.40349009395272484,7.207207260131836,6.085521163940429,3.584752321243286,7.207207260131836,102
Route_2,30.639049837047803,76.73523082656514,5.878430729397981,Speed Bump,9.003952,0.55,0.43084954839902784,-0.45335749109096435,7.274206218719483,7.732381286621093,3.861297845840454,7.732381286621093,40
Route_2,30.63910500896975,76.73533355533837,5.496044177614261,Speed Bump,6.7402225,0.55,0.344537703633377,-0.435199218102992,5.938412961959839,5.295291366577148,3.684131860733032,5.938412961959839,40
Route_2,30.63914376795497,76.73540732835937,3.9006758362935896,Speed Bump,5.955616,0.55,0.32925639619633146,-0.41564158395505846,5.181682643890381,4.744344177246093,3.633687734603882,5.181682643890381,40
Route_2,30.639176363931963,76.73545219695842,2.610771240434215,Speed Bump,5.3407803,0.55,0.3139220090955397,-0.2489918986837032,5.205610809326172,3.695689620971679,2.204031467437744,5.205610809326172,40
Route_2,30.639212291344524,76.73547679883703,2.0240152807611653,Speed Bump,4.2349367,0.55,0.38855069081673477,-0.2792013314640749,3.917674121856689,3.1405538940429683,2.4116334915161133,3.917674121856689,40
Route_2,30.639142495049356,76.7354096303169,2.5612285774495134,Speed Bump,6.79454,0.65,0.2303514848739867,-0.5219547932340038,5.627346096038819,4.07913917541504,2.5894150733947754,5.627346096038819,40
Route_2,30.639110086691034,76.735365120375,2.4569225116358995,Speed Bump,6.000182,0.65,0.21219688862594732,0.8508368251130003,4.439907608032227,4.131781044006347,3.171635627746582,4.439907608032227,40
Route_4,30.63142201093343,76.71355245153295,4.438135292558993,Pothole,8.363019,0.91980785,0.7686225183859106,-0.06469240730114034,6.838712511062623,6.07594913482666,2.719935178756714,6.838712511062623,103
Route_4,30.631505167485482,76.71349083251451,5.49338655411653,Pothole,10.0,1.0,0.8445481323113802,0.6884735457472497,10.87061863899231,9.518622817993164,5.185399055480957,10.87061863899231,103
Route_4,30.631568343013626,76.71339690658834,5.948826176290022,Speed Bump,4.5479183,0.55,0.3584120208533394,0.04140642709088871,3.9846730804443364,3.595190467834472,3.233205318450928,3.9846730804443364,47
Route_4,30.63162495786186,76.71327727457754,6.966044535564826,Speed Bump,4.2263227,0.55,0.3112197761126165,-0.1872517093967363,3.3960390663146978,3.647832336425779,2.0326156616210938,3.647832336425779,47
Route_4,30.63168359043716,76.7131489562179,6.7598729633567425,Speed Bump,3.4022944,0.65,0.262951692691143,-0.10106467725466395,2.610594806671143,2.2498258972167964,1.585827112197876,2.610594806671143,47
Route_4,30.631717036611025,76.71302740241268,5.917968851652768,Pothole,10.0,1.0,0.7773248626917998,2.8198651693808046,11.296541032791138,13.871167602539062,9.134944915771484,13.871167602539062,104
Route_4,30.631702041554867,76.71291693920094,5.3227777973141,Speed Bump,4.3124647,0.55,0.37816621098622993,0.32672002745906337,3.6305356597900396,3.5569052124023433,2.374763011932373,3.6305356597900396,48
Route_4,30.631664083249703,76.712789422105,6.883120136439539,Speed Bump,4.9129434,0.55,0.44262046151433304,1.0298765546007473,3.1657295799255376,5.022509040832519,2.5031862258911133,5.022509040832519,48
Route_4,30.631612100633106,76.71263418367263,7.906210880699002,Speed Bump,3.8731425,0.55,0.3128254420469633,0.19648408143595164,3.501323280334473,2.9539141082763667,1.8961317539215088,3.501323280334473,48
Route_4,30.631566176694555,76.71248404184215,7.7164300798590615,Speed Bump,4.0224547,0.65,0.21930338707551658,-0.4485524821276652,3.38168197631836,2.364681663513183,1.3730188608169556,3.38168197631836,48
Route_4,30.631520179064406,76.71233115552415,7.879094184227734,Speed Bump,4.431149,0.65,0.1581656971911947,0.03153245012204042,3.5108943557739263,2.819318237304687,1.5014891624450684,3.5108943557739263,48
Route_4,30.6314684952496,76.7121768069503,7.950526605421885,Speed Bump,4.836493,0.65,0.18753864400817274,0.4110933242945225,4.008601722717286,2.9006742858886714,1.5809228420257568,4.008601722717286,48
Route_4,30.631422386443447,76.71201980800481,7.897630185821429,Speed Bump,5.624569,0.65,0.25659237674180846,0.36171028126970084,3.4965372657775884,4.538561286926269,1.738083004951477,4.538561286926269,48
Route_4,30.631381588883357,76.71187587753086,6.896064737471499,Speed Bump,5.702934,0.55,0.31541925626175393,1.2673273858852214,4.319668350219727,5.185221138000488,1.632248878479004,5.185221138000488,48
Route_4,30.631347983090564,76.7117484398492,6.158012759294478,Pothole,7.5234623,0.8323541,0.52195588794197,2.4185503220965296,5.995840606689454,11.017127456665039,1.9048740863800049,11.017127456665039,105
Route_4,30.63131202122572,76.71163041246388,6.137210245928263,Speed Bump,6.918607,0.55,0.4985372048577493,1.1062085829746353,5.4598484611511235,6.071163597106933,1.444594144821167,6.071163597106933,49
Route_4,30.631267455777188,76.71149336733156,7.407333862610259,Speed Bump,2.7468407,0.55,0.351383489075691,-0.34546364568057,2.3760982131958013,2.201969566345216,1.7969141006469729,2.3760982131958013,49
Route_4,30.631216451054975,76.71134014666605,7.774934127393156,Speed Bump,3.7981272,0.55,0.3601111478614448,-0.07077189465582512,3.0748024559021,3.255409660339355,2.555493831634521,3.255409660339355,49
Route_4,30.63116519576766,76.71117708429438,8.445901842685574,Speed Bump,3.9722054,0.65,0.2979422003846116,0.0014375419826713198,2.6058092689514165,3.0687698745727534,2.5208239555358887,3.0687698745727534,49
Route_4,30.631110950579494,76.71098887945824,9.620502643651117,Speed Bump,3.0598216,0.55,0.34008576294064924,-0.4010139381054296,2.136217651367188,2.96348518371582,2.980032444000244,2.96348518371582,49
Route_4,30.63105048444629,76.71078879718274,10.356665684954184,Speed Bump,3.982255,0.65,0.23705443971330892,0.18485382954686358,2.7398071861267095,2.94912857055664,2.615863800048828,2.94912857055664,49
Route_4,30.630987811817572,76.71058593769413,10.285044203977055,Speed Bump,3.2263622,0.55,0.3525675065613692,-0.5406808525965547,2.8259487724304204,2.551321449279783,3.240565776824951,2.8259487724304204,49
Route_4,30.630922257472232,76.71038134075722,10.303376291876363,Speed Bump,4.269932,0.65,0.21665814712368606,0.44362710947369566,3.247085628509521,2.852817001342771,2.6744446754455566,3.247085628509521,49
Route_4,30.63086164846952,76.71017607298108,10.23944841283684,Speed Bump,5.59442,0.65,0.28315535073658493,0.5807759255638003,3.587464866638184,4.404563369750976,3.860071897506714,4.404563369750976,49
Route_4,30.630800992540433,76.70997622508179,10.316246555546034,Pothole,6.1775217,0.84874237,0.6690018805414429,0.801638071289978,4.679190216064454,4.820913734436035,4.263565540313721,4.820913734436035,106
Route_4,30.630737034161587,76.70977458418102,10.401649381861626,Pothole,9.569939,0.9780234,0.9538114920886515,1.2705560130480889,7.408204374313355,9.844047012329101,5.522237777709961,9.844047012329101,107
Route_4,30.630672001412883,76.70957086476439,10.451298653653792,Pothole,10.0,1.0,2.065091559371108,3.5793589386231615,10.429741082191468,14.081735076904296,7.429703235626221,14.081735076904296,108
Route_4,30.630604106345956,76.70936604660696,10.44618732920979,Speed Bump,4.2263827,0.65,0.1936463693103824,0.9284896214216043,2.2415018653869634,3.79618782043457,2.537331342697144,3.79618782043457,50
Route_4,30.630543692833115,76.70916821840748,9.837282227456194,Speed Bump,4.682814,0.65,0.2531663676099858,0.3605897409883667,3.587464866638184,3.1022695922851558,3.9242446422576895,3.587464866638184,50
Route_4,30.6303925505172,76.70876686058604,2.0916764625154896,Speed Bump,3.3067615,0.55,0.4607009255395917,-0.015925431505558585,2.8642340278625493,2.647035064697265,2.073748111724853,2.8642340278625493,50
Route_4,30.63034903897109,76.70877881343323,2.7009553477030432,Pothole,5.7966175,0.7725664,0.5129863567740397,0.6247709212797727,4.645690498352051,5.146935882568359,1.5790290832519531,5.146935882568359,109
Route_4,30.63029864903413,76.708811098273,3.4022285138492983,Pothole,7.332442,0.87346214,0.5791647606225963,0.3410082699439876,6.105910596847535,5.678142967224119,2.6590590476989746,6.105910596847535,109
Route_4,30.630233326257866,76.70885407053846,4.409102695144662,Speed Bump,4.769374,0.55,0.4790980588332707,-0.2299542606465006,3.9751020050048833,3.973854484558103,3.942227840423584,3.9751020050048833,50
Route_4,30.63014540934854,76.70890194992266,5.240317666099905,Pothole,7.1164846,0.86515325,0.5485456014890948,0.5724001009005883,5.904913482666016,4.519418182373048,4.548045635223389,5.904913482666016,109
Route_4,30.630061001051324,76.70894890960297,5.08250823440466,Speed Bump,10.0,0.55,0.40307608815898816,2.863285870598861,9.75017943367362,10.3662809753418,4.270722389221191,10.3662809753418,51
Route_4,30.62997628083868,76.70899653676736,5.407506443445882,Speed Bump,7.3464437,0.55,0.4205199097574108,0.3485336946212909,5.785272178649903,6.458800735473632,4.078498840332031,6.458800735473632,51
Route_4,30.62988242447845,76.70905070109951,6.0118690244124675,Pothole,8.176312,0.9201707,0.8496467926215696,-0.3967046507071874,6.55635934829712,7.550527038574218,5.514285564422607,7.550527038574218,110
Route_4,30.629778276111335,76.70911277402453,6.483675385010551,Pothole,8.250045,0.89617705,0.5295792862558368,0.25339114744114166,7.140208063125611,7.086318435668945,4.721683502197266,7.140208063125611,110
Route_4,30.629670790737563,76.70917444118476,6.600730667248263,Speed Bump,6.4584675,0.55,0.3644388388024287,0.3223785769264169,5.861842689514161,4.902269783020019,5.3902668952941895,5.861842689514161,52
Route_4,30.629560749856616,76.70923548272202,6.766859320160221,Speed Bump,5.0450273,0.55,0.34967869679068736,0.23388659201692752,4.348382530212403,4.059996070861816,4.5574493408203125,4.348382530212403,52
Route_4,30.629447451886456,76.70929339054841,6.857527050731207,Pothole,9.243804,0.9377559,0.6164896661198292,1.2394228127105489,7.762940225601197,6.745940628051757,7.124601364135742,7.762940225601197,111
Route_4,30.629340770123253,76.70934946355052,6.43873934365458,Speed Bump,8.193863,0.55,0.42891222217035935,0.1075317799904485,6.292550621032715,7.363887252807617,6.205954551696777,7.363887252807617,53
Route_4,30.629238424802296,76.70940429271998,6.303696014125337,Speed Bump,4.9642096,0.65,0.14589913414619912,-0.3859961376812775,3.7406054115295415,3.351122322082519,2.4550180435180664,3.7406054115295415,53
Route_4,30.62913139753717,76.70946504083388,6.546204036854402,Speed Bump,5.2225747,0.65,0.21664325199772977,0.7410401006291094,4.4829784011840825,2.977842750549316,5.361074447631836,4.4829784011840825,53
Route_4,30.629019385729542,76.7095310497651,7.08701461677465,Pothole,9.90455,0.9717748,0.8218054024753988,0.16895511033491362,8.227147874832154,7.555312576293945,5.734663963317871,8.227147874832154,112
Route_4,30.62889763999657,76.709603708746,7.559371590229274,Pothole,7.8686533,0.8847413,0.5444296607163899,-0.07923943289193547,6.795641717910767,7.359099807739257,4.209803581237793,7.359099807739257,112
Route_4,30.628775666894335,76.70967610894762,7.419929429344591,Pothole,8.347038,0.90714264,0.581070131318335,1.1087939047418178,6.963139352798462,7.119819107055664,4.85676908493042,7.119819107055664,112
Route_4,30.628443054351557,76.70969206349505,2.130841779000792,Speed Bump,2.557269,0.65,0.21623003552750775,-0.6637886587747563,1.978291568756105,1.6749500656127907,1.8534767627716064,1.978291568756105,54
Route_4,30.62848652633562,76.70967192039488,2.620697229312809,Hard Braking,2.0036168,0.65,0.12809082498930505,-0.3636986657987138,1.8251510238647466,1.684522094726562,1.6696805953979492,1.8251510238647466,138
Route_4,30.628536404736796,76.70964313957494,3.065195487380004,Speed Bump,4.263651,0.65,0.16101329359298747,0.5620290862657424,2.9599471664428716,3.130982818603515,2.61951208114624,3.130982818603515,54
Route_4,30.628590396246334,76.70961178127328,3.3594425489679884,Speed Bump,5.658068,0.65,0.27466936127906455,-0.3832160773326745,4.396836814880372,3.6861175918579097,4.268189907073975,4.396836814880372,54
Route_4,30.628656067921227,76.70957275588691,4.273910357305727,Pothole,10.0,1.0,1.002278377772995,3.726188905406854,8.696739253997803,10.188613357543945,4.032112121582031,10.188613357543945,112
Route_4,30.62874308671459,76.70951936986881,5.814835768101024,Pothole,6.435228,0.85872436,0.7219621714396972,0.17272919135761766,4.956757602691651,5.989209594726562,2.989062786102295,5.989209594726562,112
Route_4,30.62886940078061,76.70944684144101,8.594642371278846,Speed Bump,5.919365,0.65,0.2845788807084277,0.6390524996268963,3.9463883018493657,4.509847106933593,2.5216917991638184,4.509847106933593,55
Route_4,30.62904197230773,76.7093473697075,11.041792795116132,Pothole,4.5570855,0.79062253,0.6061235850723595,-0.16029125196816807,3.3768964385986333,2.752318801879884,2.080455780029297,3.3768964385986333,112
Route_4,30.62922284542893,76.70924582198913,11.25497395090901,Speed Bump,6.3619766,0.65,0.2942101458485626,0.9357789808541037,3.6401067352294927,5.448431434631347,3.8157994747161865,5.448431434631347,53
Route_4,30.629412816014007,76.7091318130131,12.222625380509266,Speed Bump,6.6512094,0.55,0.3378085957315317,0.5960530009450067,4.813188133239747,6.272160949707031,2.7244997024536133,6.272160949707031,52
Route_4,30.629618307764108,76.70901564939962,12.397268439003755,Speed Bump,7.280402,0.55,0.4490695586121962,1.3582436238115738,7.087565956115723,5.046437683105468,4.079993724822998,7.087565956115723,52
Route_4,30.62980875299822,76.70890862403132,11.325869006190276,Speed Bump,6.7874207,0.65,0.26410634577693176,0.014686185950406827,5.263038692474366,4.433276596069335,3.482776641845703,5.263038692474366,56
Route_4,30.630281274344078,76.70865524394982,3.264093053851816,Speed Bump,5.3997035,0.65,0.19686262956445913,0.12548725051657073,3.9703164672851567,3.743545951843261,3.5686068534851074,3.9703164672851567,50
Route_4,30.630328107957673,76.70863732228993,2.624064847429636,Speed Bump,4.3976493,0.65,0.24632295833757772,-0.1540038742953791,3.5443940734863286,2.7379621887207026,3.0149312019348145,3.5443940734863286,50
Route_4,30.630369151512983,76.7086312973595,2.118746846595775,Speed Bump,2.8871799,0.55,0.3671537774854947,2.706430009793822,3.2901564216613775,1.5218099975585933,2.676412582397461,3.2901564216613775,50
Route_4,30.630423271183954,76.70869355026525,2.942996979322598,Speed Bump,2.9532218,0.55,0.3614858919494012,-0.3539975304246874,2.2654300308227544,2.65660614013672,1.9390215873718264,2.65660614013672,50
Route_4,30.63045416370599,76.70877088315473,4.228406807335904,Speed Bump,3.3326037,0.55,0.3043886363674869,-0.3916585363369931,2.916876373291016,2.6374630355834956,2.2596559524536133,2.916876373291016,50
Route_4,30.630484140313666,76.7088635613691,4.4375173427561325,Speed Bump,3.7238903,0.65,0.1519624018275777,-0.2650519462204741,2.5435958480834966,2.7762474441528315,1.878950834274292,2.7762474441528315,50
Route_4,30.63051201795422,76.70895751339461,4.616940908896558,Speed Bump,2.8893335,0.65,0.12913424735935972,0.3034495472424519,2.236716327667237,1.8909029388427712,1.366302490234375,2.236716327667237,50
Route_4,30.630541893238103,76.7090468454707,4.304330252412185,Speed Bump,3.1673796,0.65,0.14326242549115026,-0.3352983913768113,2.0931468582153325,2.431681098937988,1.8335973024368288,2.431681098937988,50
Route_4,30.6305709926682,76.709130179052,4.608518422132465,Speed Bump,3.532943,0.65,0.23648691846245604,-0.3346524489695475,2.4335260963439946,2.613535346984863,1.4962828159332275,2.613535346984863,50
Route_4,30.63060776771485,76.70923278161321,5.700963279036042,Speed Bump,3.6669412,0.65,0.2089586494947804,0.7580732265533601,2.883376655578614,2.35511058807373,2.5583279132843018,2.883376655578614,50
Route_4,30.630650456276904,76.70936184931654,6.866520102085595,Hard Braking,2.091177,0.65,0.27725205967802863,0.49802432693644594,1.7533660507202153,1.8089489364624018,1.7426475286483765,1.8089489364624018,139
Route_4,30.63069525374337,76.70951391921233,7.7178948049289895,Speed Bump,2.8584657,0.55,0.34916072691340083,0.4271553039247866,2.136217651367188,2.6278919601440442,2.197507619857788,2.6278919601440442,50
Route_4,30.630742014676837,76.70967467344325,8.041973140799142,Speed Bump,4.562275,0.55,0.31059528906227324,-0.27165360540506445,3.9224596595764165,3.681332054138183,2.5940170288085938,3.9224596595764165,50
Route_4,30.630793270211864,76.70985284971782,9.239458486519235,Speed Bump,5.082355,0.55,0.3784178965379552,-0.13450093359048232,3.9128885841369634,4.557703437805175,2.0915589332580566,4.557703437805175,50
Route_4,30.630852486377485,76.71004294431214,9.650484794107864,Pothole,7.385491,0.67305744,0.4517361281644638,4.2106480756398295,7.652870473861695,10.404565277099609,2.450791597366333,10.404565277099609,106
Route_4,30.630913898361154,76.71023011165909,9.561962813821676,Speed Bump,3.9956546,0.65,0.16976578870320305,-0.4448628332244762,2.4430971717834478,3.264980735778808,1.9236841201782229,3.264980735778808,49
Route_4,30.63097466530601,76.7104194451987,9.658259268482611,Speed Bump,4.1564527,0.65,0.16017906178578864,-0.1844398026379972,3.453466472625733,2.4843229675292964,2.1476492881774902,3.453466472625733,49
Route_4,30.63103373971765,76.71061481238765,9.830369832996157,Speed Bump,5.212106,0.65,0.1810618212576359,0.3689015446194226,3.563536701202393,3.882329406738279,3.426754951477051,3.882329406738279,49
Route_4,30.631094788903134,76.71080908249006,9.92141576445505,Speed Bump,3.3654451,0.65,0.13359538954579975,0.09853686157742958,2.49095350265503,2.316825332641601,1.9254093170166016,2.49095350265503,49
Route_4,30.631154378712914,76.71100572478277,10.015236938582468,Speed Bump,5.483453,0.65,0.24848990114236771,0.8314996746078407,4.305311737060547,3.528191986083984,2.024896144866944,4.305311737060547,49
Route_4,30.631214044577195,76.71120169715068,9.836430279879597,Speed Bump,3.8712883,0.65,0.16314267875312793,0.3338718054429388,3.0460887527465825,2.4843229675292964,1.980579853057861,3.0460887527465825,49
Route_4,30.631267906379588,76.71138849804532,9.047023890507646,Speed Bump,5.6781683,0.65,0.2719187836970856,1.2298527699886241,3.4869661903381353,4.62470287322998,1.9829130172729488,4.62470287322998,49
Route_4,30.631485567774302,76.71173120358785,2.164168208734181,Pothole,6.694962,0.8619943,0.6731113124032895,0.14136303282869012,5.320466575622559,4.62470287322998,3.7198479175567623,5.320466575622559,105
Route_4,30.631500919924193,76.71177412012867,2.0802186202828477,Road Bump,2.0282764,0.45,0.31888025656152014,0.2663359781518415,1.868221817016602,1.5122389221191401,2.390049934387207,1.868221817016602,136
Route_5,30.6314339,76.7119826,2.380000114440918,Speed Bump,5.453123,0.55,0.47839763652230277,-0.0034748002460260885,4.396836814880372,4.691701354980468,1.8348854780197144,4.691701354980468,48
Route_5,30.631472696448107,76.71197041421819,3.013925340623715,Pothole,5.7951093,0.8208057,0.5194803763527943,0.04979709397937082,4.7461891746521,4.634273948669433,4.055410385131836,4.7461891746521,113
Route_5,30.631529502420864,76.71202363546892,4.263891085654665,Speed Bump,4.5708895,0.55,0.3606194042249357,-0.429428543156428,3.9033175086975103,3.7148317718505854,4.551997661590576,3.9033175086975103,48
Route_5,30.631579405143302,76.71210025995252,5.080656858565834,Speed Bump,5.2747383,0.55,0.4412268475074411,0.7820640913250214,3.9990301704406743,4.792200508117675,2.456534147262573,4.792200508117675,48
Route_5,30.631626520341246,76.71220970955231,6.128105395198703,Speed Bump,2.953401,0.65,0.18300835884170338,-0.3358746780856805,2.309099254608155,1.9100450897216792,2.0473971366882324,2.309099254608155,48
Route_5,30.631665580966867,76.71232867269534,6.178262416965495,Speed Bump,3.8444886,0.65,0.23352142953239569,0.29407128358079815,2.9264474487304692,2.565679016113279,2.514593601226806,2.9264474487304692,48
Route_5,30.63170508306494,76.71245703272076,6.730097431495446,Speed Bump,6.0934424,0.55,0.2908800410358756,2.219696170172111,6.31169324874878,3.844044151306152,3.1839566230773926,6.31169324874878,48
Route_5,30.63174738693496,76.71259456763372,7.147745674504827,Pothole,5.1052814,0.83505934,0.7549989553933616,3.4877493780180924,2.8977337455749517,5.654214324951171,4.764884471893311,5.654214324951171,114
Route_5,30.631792418447425,76.71273732413084,7.215564245001407,Speed Bump,6.1438117,0.65,0.19289501105646856,1.2011048099481272,3.94160228729248,4.835271301269531,3.12393856048584,4.835271301269531,48
Route_5,30.631833753726458,76.71287369593965,6.677709015451599,Speed Bump,7.313782,0.65,0.288315876079047,0.30670764474656975,5.61298900604248,4.835271301269531,4.011894702911377,5.61298900604248,48
Route_5,30.631872548099228,76.71299338522826,5.919875385848668,Speed Bump,6.9687366,0.65,0.2667460964414549,1.4332712128629383,5.636917171478272,4.318420829772949,4.318046569824219,5.636917171478272,48
Route_5,30.631782672978403,76.71340860556217,5.468683130953972,Pothole,10.0,0.98581773,0.6143992343736421,3.548351100504606,8.605812010765076,7.3351721191406245,3.8067994117736816,8.605812010765076,115
Route_5,30.63167084248261,76.71346170706128,6.895421601064665,Speed Bump,3.7171898,0.65,0.2167885495006322,0.22783881554840368,2.596237716674805,2.7140335464477534,2.055767059326172,2.7140335464477534,47
Route_5,30.63154621819733,76.71351425621508,7.196924656411637,Speed Bump,7.3493156,0.55,0.3857015156905921,0.7235053749389455,5.114683685302735,7.134175720214843,4.49196195602417,7.134175720214843,47
Route_5,30.63143095757265,76.7135626219067,6.587986954510204,Pothole,10.0,1.0,5.472887436741383,13.378743897187697,21.52944713592529,35.2277082824707,2.5000662803649902,35.2277082824707,103
Route_5,30.631319981619704,76.7136073512359,6.4574294403626284,Speed Bump,4.1861835,0.65,0.20353218554204225,0.007509588723540794,3.0748024559021,2.905459823608398,1.8649282455444336,3.0748024559021,57
Route_5,30.631211499458438,76.71365445200425,6.226511072057653,Speed Bump,6.0220165,0.55,0.4134715119463627,1.4231228752592378,4.813188133239747,5.223506393432615,2.5475125312805176,5.223506393432615,57
Route_5,30.63113040100899,76.71371053661714,4.582784248107613,Speed Bump,4.0511684,0.55,0.35351423820349037,0.9681954937835449,3.6448922729492192,3.107055130004884,3.254511594772339,3.6448922729492192,57
Route_5,30.631096740995275,76.71375616628208,2.6550141869847073,Speed Bump,3.7694135,0.55,0.4815497008248871,0.5689773364755402,3.6066074943542485,2.6757482910156227,2.199997901916504,3.6066074943542485,57
Route_5,30.63108466514272,76.7138049129575,2.1016364453536145,Pothole,4.8949084,0.80191875,0.5229389071089843,2.0017491449475795,3.4486809349060064,6.229091110229492,3.211911678314209,6.229091110229492,116
Route_5,30.631121880186768,76.71388476121174,2.747539711386303,Speed Bump,5.674818,0.65,0.2708082231727234,-0.5514625031833718,3.6783919906616216,4.428491058349609,1.92328417301178,4.428491058349609,57
Route_5,30.631162178344127,76.71394882541986,4.089093250196576,Speed Bump,4.599603,0.55,0.3858645704731459,-0.007271244229286822,4.10431438446045,3.56169075012207,1.900784969329834,4.10431438446045,57
Route_5,30.631204038805947,76.71405061333604,5.4738891157981735,Speed Bump,3.0971503,0.55,0.34294180613139347,-0.202134964794352,2.3043137168884282,2.857603492736816,1.0970311164855957,2.857603492736816,57
Route_5,30.631252087889795,76.7141791811433,6.957056672314325,Pothole,9.896258,1.0,1.0931559075472161,2.6094111866671703,7.188064632415772,5.563287200927734,3.511369228363037,7.188064632415772,117
Route_5,30.631308258269648,76.71433376993637,7.967797777340156,Speed Bump,6.378428,0.55,0.432466495846892,0.1537292219527866,5.536418972015381,5.09429401397705,4.410125732421875,5.536418972015381,58
Route_5,30.631361157440914,76.71448498970027,7.653683853820655,Pothole,7.41601,0.89059675,0.7215198735960048,0.7949209721904849,5.8139861202239995,4.548132362365724,4.006442070007324,5.8139861202239995,118
Route_5,30.631415061333676,76.71463138289239,7.535398401000515,Speed Bump,5.9010596,0.55,0.4070101239547407,-0.22931751534365752,5.205610809326172,4.629488410949708,4.816125392913818,5.205610809326172,59
Route_5,30.63146870421717,76.71477519386605,7.642933130592784,Pothole,10.0,1.0,3.23171897661579,1.3054136520402642,11.732633051872254,16.75870651245117,6.735746383666992,16.75870651245117,119
