Time,SensorType,Value1,Value2,Value3,Latitude,Longitude,Speed,Pothole
19:34:01.407,Accelerometer,-1.039083,2.877967,9.566504,,,0.00,0
19:34:01.432,Gyroscope,0.005193,-0.000000,-0.006392,,,0.00,0
19:34:01.449,Accelerometer,-0.335593,2.889333,9.626924,,,0.00,0
19:34:01.454,Gyroscope,0.008655,0.012517,-0.000000,,,0.00,0
19:34:01.455,Accelerometer,-0.335593,2.889333,9.626924,,,0.00,0
19:34:01.462,Gyroscope,0.008655,0.012517,-0.000000,,,0.00,0
19:34:01.474,Accelerometer,-0.247657,2.397608,9.843474,,,0.00,0
19:34:01.483,Gyroscope,0.009454,0.021039,-0.004128,,,0.00,0
19:34:01.483,Accelerometer,-0.847657,2.713461,9.409177,,,0.00,0
19:34:01.507,Gyroscope,0.005859,0.006258,0.005326,,,0.00,0
19:34:01.519,Accelerometer,-0.549153,2.823531,9.132806,,,0.00,0
19:34:01.524,Gyroscope,0.007590,-0.011052,0.001864,,,0.00,0
19:34:01.525,Accelerometer,-0.022732,2.882753,9.826126,,,0.00,0
19:34:01.537,Gyroscope,0.002397,0.017710,-0.003063,,,0.00,0
19:34:01.544,Accelerometer,-0.533599,2.166701,9.355338,,,0.00,0
19:34:01.565,Gyroscope,0.003728,0.018376,0.002663,,,0.00,0
19:34:01.568,Accelerometer,-0.488136,3.118446,8.931808,,,0.00,0
19:34:01.577,Gyroscope,-0.012251,0.031026,-0.000399,,,0.00,0
19:34:01.600,Accelerometer,-0.421735,2.099104,9.396016,,,0.00,0
19:34:01.609,Gyroscope,-0.001198,0.015846,0.016645,,,0.00,0
19:34:01.619,Accelerometer,-0.064008,2.814558,9.159127,,,0.00,0
19:34:01.631,Gyroscope,-0.030893,0.026365,0.006658,,,0.00,0
19:34:01.640,Accelerometer,-0.275773,2.070390,9.594621,,,0.00,0
19:34:01.651,Gyroscope,-0.015579,0.035154,0.001465,,,0.00,0
19:34:01.664,Accelerometer,-0.285942,2.621337,9.695119,,,0.00,0
19:34:01.673,Gyroscope,-0.001332,0.021838,0.009321,,,0.00,0
19:34:01.674,Accelerometer,-0.285942,2.621337,9.695119,,,0.00,0
19:34:01.675,Gyroscope,-0.001332,0.021838,0.009321,,,0.00,0
19:34:01.701,Accelerometer,-0.804587,2.766701,9.750752,,,0.00,0
19:34:01.703,Gyroscope,-0.008788,0.001465,0.000799,,,0.00,0
19:34:01.712,Accelerometer,-0.804587,2.766701,9.750752,,,0.00,0
19:34:01.733,Gyroscope,0.014248,-0.001465,0.004261,,,0.00,0
19:34:01.744,Accelerometer,-0.138784,3.244069,9.549157,,,0.00,0
19:34:01.747,Gyroscope,0.014248,-0.001465,0.004261,,,0.00,0
19:34:01.748,Accelerometer,-0.138784,3.244069,9.549157,,,0.00,0
19:34:01.777,Gyroscope,0.003728,0.003862,0.000666,,,0.00,0
19:34:01.781,Accelerometer,-0.564706,2.376073,9.669396,,,0.00,0
19:34:01.791,Gyroscope,0.003728,0.003862,0.000666,,,0.00,0
19:34:01.791,Accelerometer,-0.750150,2.484946,9.502497,,,0.00,0
19:34:01.813,Gyroscope,0.013049,0.028895,0.006392,,,0.00,0
19:34:01.814,Accelerometer,-0.141177,2.623730,9.984053,,,0.00,0
19:34:01.824,Gyroscope,0.013049,0.028895,0.006392,,,0.00,0
19:34:01.835,Accelerometer,0.095115,2.332404,9.174680,,,0.00,0
19:34:01.869,Gyroscope,0.007191,0.033156,-0.003595,,,0.00,0
19:34:01.870,Accelerometer,-1.153939,2.285146,9.591031,,,0.00,0
19:34:01.870,Gyroscope,0.007191,0.033156,-0.003595,,,0.00,0
19:34:01.885,Accelerometer,-0.509671,0.705883,8.628518,,,0.00,0
19:34:01.889,Gyroscope,0.011585,0.044208,0.004661,,,0.00,0
19:34:01.889,Accelerometer,-0.509671,0.705883,8.628518,,,0.00,0
19:34:01.903,Gyroscope,0.004794,0.014381,0.007856,,,0.00,0
19:34:01.917,Accelerometer,-0.665205,1.842473,8.987442,,,0.00,0
19:34:01.929,Accelerometer,-0.243470,1.521835,9.828519,,,0.00,0
19:34:01.931,Gyroscope,-0.025966,-0.016911,0.017444,,,0.00,0
19:34:01.952,Gyroscope,-0.034754,0.005193,0.001065,,,0.00,0
19:34:01.954,Accelerometer,-0.053839,0.346361,8.810971,,,0.00,0
19:34:01.964,Gyroscope,-0.034754,0.005193,0.001065,,,0.00,0
19:34:01.975,Accelerometer,-0.349352,1.978266,9.212367,,,0.00,0
19:34:02.002,Gyroscope,-0.053929,0.014781,-0.001465,,,0.00,0
19:34:02.007,Accelerometer,-0.156132,1.492523,10.007980,,,0.00,0
19:34:02.024,Accelerometer,-0.584447,0.950549,10.097712,,,0.00,0
19:34:02.035,Gyroscope,-0.049135,0.021705,0.010786,,,0.00,0
19:34:02.037,Gyroscope,-0.049135,0.021705,0.010786,,,0.00,0
19:34:02.062,Accelerometer,-0.584447,0.950549,10.097712,,,0.00,0
19:34:02.082,Gyroscope,-0.041013,0.013982,0.005459,,,0.00,0
19:34:02.101,Gyroscope,-0.034754,0.027431,0.009721,,,0.00,0
19:34:02.103,Accelerometer,-0.699901,0.928415,10.220344,,,0.00,0
19:34:02.105,Accelerometer,-0.699901,0.928415,10.220344,,,0.00,0
19:34:02.107,Gyroscope,-0.034754,0.027431,0.009721,,,0.00,0
19:34:02.109,Accelerometer,-0.629312,0.473779,10.271790,,,0.00,0
19:34:02.112,Gyroscope,-0.034754,0.027431,0.009721,,,0.00,0
19:34:02.116,Accelerometer,-0.629312,0.473779,10.271790,,,0.00,0
19:34:02.127,Gyroscope,-0.022104,0.028363,0.008522,,,0.00,0
19:34:02.129,Accelerometer,-0.473181,1.103689,9.507881,,,0.00,0
19:34:02.149,Gyroscope,-0.028096,0.012783,0.008788,,,0.00,0
19:34:02.160,Accelerometer,-0.616152,0.631705,9.920045,,,0.00,0
19:34:02.173,Gyroscope,-0.023169,0.002131,0.005193,,,0.00,0
19:34:02.187,Accelerometer,-0.277567,1.001396,10.362717,,,0.00,0
19:34:02.200,Accelerometer,-0.277567,1.001396,10.362717,,,0.00,0
19:34:02.203,Gyroscope,-0.011052,0.005459,-0.002929,,,0.00,0
19:34:02.210,Gyroscope,-0.011052,0.005459,-0.002929,,,0.00,0
19:34:02.232,Accelerometer,-0.462413,0.940978,10.261022,,,0.00,0
19:34:02.235,Gyroscope,-0.000799,-0.008256,0.001864,,,0.00,0
19:34:02.245,Accelerometer,-0.512662,0.774676,10.048060,,,0.00,0
19:34:02.246,Gyroscope,-0.000799,-0.008256,0.001864,,,0.00,0
19:34:02.257,Accelerometer,-0.512662,0.774676,10.048060,,,0.00,0
19:34:02.268,Gyroscope,0.004927,-0.002131,0.001332,,,0.00,0
19:34:02.279,Accelerometer,-0.204586,0.899103,9.716056,,,0.00,0
19:34:02.289,Gyroscope,0.014115,-0.017976,0.000133,,,0.00,0
19:34:02.299,Accelerometer,-0.401994,0.595215,9.757931,,,0.00,0
19:34:02.309,Gyroscope,0.014248,-0.013848,0.000666,,,0.00,0
19:34:02.311,Accelerometer,-0.391825,1.106082,9.470194,,,0.00,0
19:34:02.329,Gyroscope,0.017976,-0.006658,-0.001065,,,0.00,0
19:34:02.333,Accelerometer,-0.544965,1.074377,9.913465,,,0.00,0
19:34:02.348,Gyroscope,0.012517,-0.011452,0.000133,,,0.00,0
19:34:02.363,Accelerometer,-0.722632,0.922433,9.558130,,,0.00,0
19:34:02.387,Gyroscope,0.011318,-0.007191,0.000666,,,0.00,0
19:34:02.397,Accelerometer,-0.268594,0.763310,9.752547,,,0.00,0
19:34:02.404,Gyroscope,0.018243,-0.012916,0.001332,,,0.00,0
19:34:02.414,Accelerometer,-0.206979,1.277169,9.156734,,,0.00,0
19:34:02.416,Gyroscope,0.003862,-0.009854,-0.004128,,,0.00,0
19:34:02.419,Accelerometer,-0.206979,1.277169,9.156734,,,0.00,0
19:34:02.433,Gyroscope,0.001332,-0.039282,-0.000399,,,0.00,0
19:34:02.436,Accelerometer,-0.512662,0.600000,8.976674,,,0.00,0
19:34:02.438,Gyroscope,0.001332,-0.039282,-0.000399,,,0.00,0
19:34:02.451,Accelerometer,0.052044,1.046262,9.919446,,,0.00,0
19:34:02.472,Gyroscope,-0.000932,0.011052,0.000932,,,0.00,0
19:34:02.480,Accelerometer,-0.159123,0.754337,9.849456,,,0.00,0
19:34:02.482,Gyroscope,-0.000932,0.011052,0.000932,,,0.00,0
19:34:02.500,Gyroscope,-0.000533,0.001997,-0.000533,,,0.00,0
19:34:02.503,Accelerometer,-0.053240,1.188036,9.078369,,,0.00,0
19:34:02.521,Accelerometer,-0.404387,0.807578,9.943973,,,0.00,0
19:34:02.523,Gyroscope,-0.013049,0.006658,-0.001198,,,0.00,0
19:34:02.533,Accelerometer,-0.404387,0.807578,9.943973,,,0.00,0
19:34:02.543,Gyroscope,-0.000399,0.008522,-0.003329,,,0.00,0
19:34:02.553,Accelerometer,-0.486341,0.981655,10.133006,,,0.00,0
19:34:02.554,Gyroscope,-0.000266,0.003063,-0.002530,,,0.00,0
19:34:02.571,Accelerometer,-0.717249,0.755534,9.869795,,,0.00,0
19:34:02.571,Gyroscope,-0.004527,-0.029961,-0.001332,,,0.00,0
19:34:02.592,Accelerometer,-0.151346,0.933201,9.978668,,,0.00,0
19:34:02.601,Gyroscope,-0.001731,-0.002264,-0.001198,,,0.00,0
19:34:02.610,Accelerometer,-0.196211,0.807578,9.410972,,,0.00,0
19:34:02.620,Gyroscope,0.003862,-0.009721,-0.001465,,,0.00,0
19:34:02.636,Accelerometer,0.104686,0.733998,9.509675,,,0.00,0
19:34:02.637,Gyroscope,-0.003063,-0.011984,-0.006924,,,0.00,0
19:34:02.657,Accelerometer,-0.305085,1.328017,10.329217,,,0.00,0
19:34:02.664,Gyroscope,-0.002929,0.008922,-0.007191,,,0.00,0
19:34:02.665,Accelerometer,-0.307478,0.352343,9.720243,,,0.00,0
19:34:02.679,Gyroscope,0.003862,-0.006125,-0.006392,,,0.00,0
19:34:02.696,Accelerometer,-0.400798,1.585245,9.906285,,,0.00,0
19:34:02.704,Gyroscope,-0.003595,0.000133,-0.004794,,,0.00,0
19:34:02.711,Accelerometer,-0.348754,0.312862,9.899107,,,0.00,0
19:34:02.718,Gyroscope,0.009454,0.015713,-0.001731,,,0.00,0
19:34:02.725,Accelerometer,-0.385244,1.152144,8.944371,,,0.00,0
19:34:02.748,Gyroscope,0.000932,-0.003462,0.001864,,,0.00,0
19:34:02.757,Accelerometer,-0.150150,1.074377,9.774082,,,0.00,0
19:34:02.761,Gyroscope,-0.004527,0.018509,-0.003995,,,0.00,0
19:34:02.775,Accelerometer,-0.428315,0.905683,9.751350,,,0.00,0
19:34:02.783,Gyroscope,0.002530,-0.016112,-0.000932,,,0.00,0
19:34:02.789,Accelerometer,-0.450449,1.033699,10.102497,,,0.00,0
19:34:02.791,Gyroscope,0.007856,-0.000000,-0.001731,,,0.00,0
19:34:02.816,Accelerometer,-0.354138,0.482154,9.879367,,,0.00,0
19:34:02.819,Gyroscope,0.017976,0.018243,-0.003196,,,0.00,0
19:34:02.839,Gyroscope,0.005726,-0.019042,-0.001997,,,0.00,0
19:34:02.840,Accelerometer,-0.260818,1.247857,8.565707,,,0.00,0
19:34:02.858,Accelerometer,-0.605384,0.826122,9.483953,,,0.00,0
19:34:02.859,Gyroscope,-0.013715,-0.023569,-0.004128,,,0.00,0
19:34:02.877,Accelerometer,-0.383450,1.173679,9.775279,,,0.00,0
19:34:02.877,Gyroscope,-0.009188,-0.024767,-0.004927,,,0.00,0
19:34:02.892,Accelerometer,-0.076570,0.692124,10.300504,,,0.00,0
19:34:02.893,Gyroscope,-0.000000,-0.011318,-0.007191,,,0.00,0
19:34:02.911,Accelerometer,-0.144766,1.087538,9.436096,,,0.00,0
19:34:02.922,Gyroscope,-0.007457,0.004794,-0.006791,,,0.00,0
19:34:02.926,Accelerometer,-0.043071,0.634098,9.188439,,,0.00,0
19:34:02.943,Gyroscope,-0.004261,0.011318,-0.007324,,,0.00,0
19:34:02.944,Accelerometer,-0.525823,0.984048,9.704690,,,0.00,0
19:34:02.967,Gyroscope,-0.008389,0.021838,-0.004261,,,0.00,0
19:34:02.977,Accelerometer,-0.304487,1.001396,9.583853,,,0.00,0
19:34:02.986,Gyroscope,-0.008123,-0.004261,-0.000266,,,0.00,0
19:34:02.987,Accelerometer,-0.374477,1.136591,10.244272,,,0.00,0
19:34:02.996,Gyroscope,-0.010386,0.006125,-0.005593,,,0.00,0
19:34:03.018,Accelerometer,-0.867398,0.856032,9.927223,,,0.00,0
19:34:03.020,Gyroscope,-0.001864,-0.023702,0.001731,,,0.00,0
19:34:03.034,Accelerometer,-0.229113,0.921237,10.324431,,,0.00,0
19:34:03.044,Gyroscope,0.001997,0.003728,-0.001065,,,0.00,0
19:34:03.045,Accelerometer,-0.423530,0.701695,9.570094,,,0.00,0
19:34:03.063,Gyroscope,0.000932,-0.017843,-0.002796,,,0.00,0
19:34:03.068,Accelerometer,0.074178,0.903291,9.366106,,,0.00,0
19:34:03.076,Gyroscope,-0.001065,-0.007324,-0.005326,,,0.00,0
19:34:03.096,Accelerometer,0.224327,1.166501,9.864411,,,0.00,0
19:34:03.098,Gyroscope,-0.002397,0.017444,-0.009321,,,0.00,0
19:34:03.112,Accelerometer,-0.299701,0.511466,9.731609,,,0.00,0
19:34:03.116,Gyroscope,0.002663,0.007723,-0.006392,,,0.00,0
19:34:03.134,Accelerometer,-0.306281,1.252643,9.891331,,,0.00,0
19:34:03.144,Gyroscope,0.005459,0.017177,-0.008522,,,0.00,0
19:34:03.154,Accelerometer,-0.608375,0.713061,9.739387,,,0.00,0
19:34:03.155,Gyroscope,0.004927,0.001997,-0.001598,,,0.00,0
19:34:03.176,Accelerometer,-0.503689,0.839881,8.925228,,,0.00,0
19:34:03.185,Gyroscope,0.000932,-0.005326,-0.002264,,,0.00,0
19:34:03.189,Accelerometer,0.038285,1.100698,9.739387,,,0.00,0
19:34:03.200,Gyroscope,0.003728,0.005459,-0.004527,,,0.00,0
19:34:03.212,Accelerometer,-0.521037,0.735793,9.765707,,,0.00,0
19:34:03.213,Gyroscope,0.001731,-0.012251,-0.003728,,,0.00,0
19:34:03.233,Accelerometer,-0.378664,0.757328,10.064810,,,0.00,0
19:34:03.243,Gyroscope,0.008522,-0.018908,-0.003595,,,0.00,0
19:34:03.254,Accelerometer,-0.287139,1.140180,10.179666,,,0.00,0
19:34:03.260,Gyroscope,0.012117,-0.000932,-0.006658,,,0.00,0
19:34:03.278,Gyroscope,0.016112,0.003595,-0.005992,,,0.00,0
19:34:03.278,Accelerometer,-0.338584,0.597607,9.608977,,,0.00,0
19:34:03.293,Accelerometer,-0.220140,1.225125,9.257831,,,0.00,0
19:34:03.296,Gyroscope,0.004394,-0.007057,-0.006125,,,0.00,0
19:34:03.313,Accelerometer,-0.540778,0.979861,9.374481,,,0.00,0
19:34:03.316,Gyroscope,-0.001198,-0.007590,-0.007057,,,0.00,0
19:34:03.333,Accelerometer,0.096311,0.771685,9.568898,,,0.00,0
19:34:03.335,Gyroscope,0.002929,-0.010386,-0.006924,,,0.00,0
19:34:03.353,Accelerometer,-0.110070,0.493520,9.829716,,,0.00,0
19:34:03.363,Gyroscope,-0.007457,0.020906,-0.005193,,,0.00,0
19:34:03.374,Accelerometer,-0.154337,1.145564,9.265009,,,0.00,0
19:34:03.375,Gyroscope,-0.016911,0.024901,-0.006392,,,0.00,0
19:34:03.399,Accelerometer,-0.132203,0.951745,10.152746,,,0.00,0
19:34:03.406,Gyroscope,-0.022371,-0.001198,-0.003329,,,0.00,0
19:34:03.408,Accelerometer,-0.132203,0.951745,10.152746,,,0.00,0
19:34:03.427,Gyroscope,-0.023569,0.045939,-0.006791,,,0.00,0
19:34:03.443,Accelerometer,-0.455234,-0.245264,8.968898,,,0.00,0
19:34:03.443,Gyroscope,-0.024368,-0.009587,-0.003595,,,0.00,0
19:34:03.463,Accelerometer,-0.646660,-0.254237,9.710672,,,0.00,0
19:34:03.467,Gyroscope,-0.027564,-0.000133,-0.003196,,,0.00,0
19:34:03.470,Accelerometer,-0.646660,-0.254237,9.710672,,,0.00,0
19:34:03.474,Gyroscope,-0.020773,-0.002796,0.002929,,,0.00,0
19:34:03.483,Accelerometer,-0.016152,0.710070,9.506684,,,0.00,0
19:34:03.492,Gyroscope,-0.026765,0.009055,-0.003196,,,0.00,0
19:34:03.514,Accelerometer,-0.049053,0.939781,9.703494,,,0.00,0
19:34:03.525,Gyroscope,-0.025966,-0.022637,-0.003329,,,0.00,0
19:34:03.527,Accelerometer,-0.245863,0.751346,10.545170,,,0.00,0
19:34:03.542,Gyroscope,-0.018376,0.011984,-0.011718,,,0.00,0
19:34:03.543,Accelerometer,-0.620937,0.764507,10.247263,,,0.00,0
19:34:03.563,Gyroscope,0.000666,0.003595,-0.003995,,,0.00,0
19:34:03.572,Accelerometer,-0.263211,0.778266,10.056436,,,0.00,0
19:34:03.583,Gyroscope,0.004394,0.012117,-0.003862,,,0.00,0
19:34:03.599,Accelerometer,-0.110070,0.955933,10.046266,,,0.00,0
19:34:03.603,Gyroscope,0.006392,0.025699,-0.001731,,,0.00,0
19:34:03.619,Accelerometer,-0.086142,0.534198,9.162716,,,0.00,0
19:34:03.620,Gyroscope,0.016378,0.021971,-0.006658,,,0.00,0
19:34:03.635,Accelerometer,-0.367896,0.820738,9.641879,,,0.00,0
19:34:03.636,Gyroscope,0.018376,-0.005326,-0.004261,,,0.00,0
19:34:03.642,Accelerometer,-0.561117,1.326222,10.551151,,,0.00,0
19:34:03.662,Gyroscope,0.021438,0.014115,-0.002796,,,0.00,0
19:34:03.671,Accelerometer,-0.465404,0.791426,10.019346,,,0.00,0
19:34:03.680,Gyroscope,0.034488,-0.005859,-0.001864,,,0.00,0
19:34:03.685,Accelerometer,-0.550349,0.955334,9.438489,,,0.00,0
19:34:03.691,Gyroscope,0.028629,0.003063,-0.001731,,,0.00,0
19:34:03.711,Accelerometer,-0.485743,1.137787,9.329616,,,0.00,0
19:34:03.712,Gyroscope,0.022903,0.002929,-0.002530,,,0.00,0
19:34:03.741,Accelerometer,-0.299701,0.517448,9.142975,,,0.00,0
19:34:03.743,Gyroscope,0.017311,-0.016245,-0.000932,,,0.00,0
19:34:03.767,Accelerometer,-0.376271,0.672383,9.945169,,,0.00,0
19:34:03.771,Gyroscope,0.015313,0.009587,-0.007324,,,0.00,0
19:34:03.779,Accelerometer,-0.376271,0.672383,9.945169,,,0.00,0
19:34:03.781,Gyroscope,0.010653,0.008389,-0.005326,,,0.00,0
19:34:03.811,Accelerometer,-0.450449,0.768694,9.372686,,,0.00,0
19:34:03.811,Gyroscope,0.014115,0.030227,-0.001864,,,0.00,0
19:34:03.814,Accelerometer,-0.450449,0.768694,9.372686,,,0.00,0
19:34:03.814,Gyroscope,0.014115,0.030227,-0.001864,,,0.00,0
19:34:03.841,Accelerometer,-0.382852,0.935594,9.622736,,,0.00,0
19:34:03.843,Gyroscope,0.004927,0.032491,-0.003196,,,0.00,0
19:34:03.859,Accelerometer,-0.520439,0.416351,9.635299,,,0.00,0
19:34:03.861,Gyroscope,0.005726,0.022903,0.004394,,,0.00,0
19:34:03.877,Gyroscope,0.004661,0.017177,0.002796,,,0.00,0
19:34:03.878,Accelerometer,-0.272184,0.641875,10.054641,,,0.00,0
19:34:03.895,Accelerometer,-0.466600,1.042673,10.332209,,,0.00,0
19:34:03.897,Gyroscope,-0.000533,0.038349,0.002131,,,0.00,0
19:34:03.915,Accelerometer,-1.007378,0.363709,9.476774,,,0.00,0
19:34:03.917,Gyroscope,0.009454,-0.005193,0.009188,,,0.00,0
19:34:03.938,Accelerometer,-0.695713,1.278365,10.212567,,,0.00,0
19:34:03.940,Gyroscope,0.009188,0.022903,0.007590,,,0.00,0
19:34:03.959,Accelerometer,-1.010968,0.842872,9.533006,,,0.00,0
19:34:03.963,Gyroscope,0.004661,-0.004927,0.013848,,,0.00,0
19:34:03.979,Accelerometer,-0.366700,0.873380,10.385448,,,0.00,0
19:34:03.979,Gyroscope,0.012251,0.011185,0.013049,,,0.00,0
19:34:04.001,Accelerometer,-0.564108,1.127618,10.463215,,,0.00,0
19:34:04.004,Gyroscope,0.015579,0.041146,0.013316,,,0.00,0
19:34:04.018,Accelerometer,-0.312862,0.458824,9.556933,,,0.00,0
19:34:04.021,Gyroscope,0.020373,0.019707,0.016645,,,0.00,0
19:34:04.025,Accelerometer,-0.936192,1.134198,9.619745,,,0.00,0
19:34:04.032,Gyroscope,0.012916,0.034887,0.019441,,,0.00,0
19:34:04.053,Accelerometer,-0.549153,0.769292,9.340981,,,0.00,0
19:34:04.063,Gyroscope,0.019974,0.038349,0.022504,,,0.00,0
19:34:04.074,Accelerometer,-0.650848,0.841077,9.354740,,,0.00,0
19:34:04.075,Gyroscope,0.019707,0.020639,0.024901,,,0.00,0
19:34:04.101,Accelerometer,-0.833899,1.207777,9.908679,,,0.00,0
19:34:04.104,Gyroscope,0.016778,0.042744,0.020639,,,0.00,0
19:34:04.113,Accelerometer,-0.833899,1.207777,9.908679,,,0.00,0
19:34:04.125,Gyroscope,0.033423,0.001065,0.024767,,,0.00,0
19:34:04.137,Accelerometer,-0.805185,1.500898,9.667602,,,0.00,0
19:34:04.146,Gyroscope,0.029028,0.010653,0.019175,,,0.00,0
19:34:04.165,Accelerometer,-0.757927,1.352543,9.714860,,,0.00,0
19:34:04.184,Gyroscope,0.014914,0.007590,0.019308,,,0.00,0
19:34:04.185,Accelerometer,-0.455234,0.929612,9.629914,,,0.00,0
19:34:04.186,Gyroscope,0.014914,0.007590,0.019308,,,0.00,0
19:34:04.187,Accelerometer,-0.455234,0.929612,9.629914,,,0.00,0
19:34:04.208,Gyroscope,0.014115,0.011318,0.017710,,,0.00,0
19:34:04.213,Accelerometer,-0.525225,1.305285,9.287741,,,0.00,0
19:34:04.215,Gyroscope,0.002929,-0.001332,0.016378,,,0.00,0
19:34:04.243,Accelerometer,-0.614955,0.748953,9.522836,,,0.00,0
19:34:04.244,Gyroscope,-0.002530,0.011318,0.009454,,,0.00,0
19:34:04.244,Accelerometer,-0.614955,0.748953,9.522836,,,0.00,0
19:34:04.261,Gyroscope,-0.004794,0.004661,0.012916,,,0.00,0
19:34:04.279,Accelerometer,-0.727418,0.918246,9.452248,,,0.00,0
19:34:04.279,Gyroscope,-0.013183,0.014115,0.015047,,,0.00,0
19:34:04.298,Accelerometer,-0.792623,1.204786,9.631111,,,0.00,0
19:34:04.300,Gyroscope,-0.008123,-0.000799,0.020373,,,0.00,0
19:34:04.309,Accelerometer,-0.266202,1.278964,9.861421,,,0.00,0
19:34:04.311,Gyroscope,-0.007856,0.011318,0.019308,,,0.00,0
19:34:04.336,Accelerometer,-0.443270,1.280160,9.716056,,,0.00,0
19:34:04.337,Gyroscope,-0.009987,0.001997,0.018642,,,0.00,0
19:34:04.356,Accelerometer,-0.605384,1.342373,9.692726,,,0.00,0
19:34:04.358,Gyroscope,-0.008522,0.002663,0.012916,,,0.00,0
19:34:04.376,Accelerometer,-0.707677,0.852443,9.511470,,,0.00,0
19:34:04.384,Gyroscope,0.005726,-0.004794,0.018243,,,0.00,0
19:34:04.386,Accelerometer,-0.656232,1.356730,10.037292,,,0.00,0
19:34:04.401,Gyroscope,0.001997,0.018642,0.016778,,,0.00,0
19:34:04.418,Accelerometer,-0.474377,1.326222,9.129815,,,0.00,0
19:34:04.419,Gyroscope,-0.007457,-0.009721,0.019175,,,0.00,0
19:34:04.435,Accelerometer,-0.660419,1.487738,9.403194,,,0.00,0
19:34:04.438,Gyroscope,-0.012384,0.009721,0.017577,,,0.00,0
19:34:04.454,Accelerometer,-0.069990,0.716052,9.352347,,,0.00,0
19:34:04.460,Gyroscope,-0.012384,0.000533,0.019042,,,0.00,0
19:34:04.476,Accelerometer,-0.406182,1.308276,9.474381,,,0.00,0
19:34:04.481,Gyroscope,-0.023702,0.010253,0.014781,,,0.00,0
19:34:04.493,Accelerometer,-0.184247,1.107877,9.668200,,,0.00,0
19:34:04.503,Gyroscope,-0.011052,0.014248,0.014115,,,0.00,0
19:34:04.511,Accelerometer,-0.729811,0.838684,9.439685,,,0.00,0
19:34:04.521,Gyroscope,-0.015446,0.039415,0.013316,,,0.00,0
19:34:04.539,Accelerometer,-0.444467,0.629312,9.168100,,,0.00,0
19:34:04.539,Gyroscope,-0.022104,0.035021,0.017710,,,0.00,0
19:34:04.547,Accelerometer,-0.444467,0.629312,9.168100,,,0.00,0
19:34:04.563,Gyroscope,-0.020773,0.012650,0.018376,,,0.00,0
19:34:04.563,Accelerometer,-0.585643,1.621736,10.090533,,,0.00,0
19:34:04.579,Gyroscope,-0.021705,0.030759,0.012650,,,0.00,0
19:34:04.585,Accelerometer,-1.089332,0.712463,9.598209,,,0.00,0
19:34:04.590,Gyroscope,-0.016245,-0.013982,0.012517,,,0.00,0
19:34:04.599,Accelerometer,-0.892523,1.413560,9.725029,,,0.00,0
19:34:04.618,Gyroscope,-0.017044,-0.007590,0.013848,,,0.00,0
19:34:04.619,Accelerometer,-0.617946,0.937986,9.763913,,,0.00,0
19:34:04.643,Gyroscope,-0.014514,-0.002264,0.015979,,,0.00,0
19:34:04.649,Accelerometer,-0.554537,1.399203,9.382855,,,0.00,0
19:34:04.661,Gyroscope,-0.019042,0.011984,0.011585,,,0.00,0
19:34:04.669,Accelerometer,-0.441476,1.346561,9.976275,,,0.00,0
19:34:04.682,Gyroscope,-0.019042,0.000133,0.012916,,,0.00,0
19:34:04.689,Accelerometer,-0.538385,0.698106,10.424332,,,0.00,0
19:34:04.709,Gyroscope,0.006525,0.015047,0.011585,,,0.00,0
19:34:04.710,Accelerometer,-0.336790,1.162912,9.975080,,,0.00,0
19:34:04.712,Gyroscope,0.006525,0.015047,0.011585,,,0.00,0
19:34:04.717,Accelerometer,-0.659223,1.470389,9.249456,,,0.00,0
19:34:04.745,Gyroscope,-0.003595,0.011452,0.014647,,,0.00,0
19:34:04.752,Accelerometer,-0.418146,0.994816,9.167501,,,0.00,0
19:34:04.758,Gyroscope,0.000266,-0.011718,0.014381,,,0.00,0
19:34:04.781,Accelerometer,-0.634098,0.994218,9.842278,,,0.00,0
19:34:04.788,Gyroscope,0.000666,0.058057,0.010786,,,0.00,0
19:34:04.797,Accelerometer,-0.203988,1.041476,9.964312,,,0.00,0
19:34:04.799,Gyroscope,0.000666,0.058057,0.010786,,,0.00,0
19:34:04.817,Accelerometer,-0.539581,1.030708,9.177073,,,0.00,0
19:34:04.827,Gyroscope,0.000533,-0.005593,0.010519,,,0.00,0
19:34:04.828,Accelerometer,-0.681356,0.805783,9.530014,,,0.00,0
19:34:04.848,Gyroscope,-0.003063,-0.007057,0.008123,,,0.00,0
19:34:04.858,Accelerometer,-0.476172,1.264607,9.120243,,,0.00,0
19:34:04.859,Gyroscope,-0.002796,0.002796,0.007590,,,0.00,0
19:34:04.875,Gyroscope,-0.002796,-0.001065,0.008522,,,0.00,0
19:34:04.877,Accelerometer,-0.443270,1.582254,9.768100,,,0.00,0
19:34:04.898,Accelerometer,-0.306281,1.146162,10.470992,,,0.00,0
19:34:04.907,Gyroscope,0.010120,0.019441,0.005459,,,0.00,0
19:34:04.910,Accelerometer,-0.511466,1.767698,9.128618,,,0.00,0
19:34:04.927,Gyroscope,0.009987,0.002131,0.003462,,,0.00,0
19:34:04.929,Accelerometer,-0.522234,1.235893,9.372088,,,0.00,0
19:34:04.942,Gyroscope,0.001864,-0.005859,0.006525,,,0.00,0
19:34:04.954,Accelerometer,-0.629911,1.658226,9.703494,,,0.00,0
19:34:04.954,Gyroscope,0.005726,0.019841,0.007324,,,0.00,0
